update_step,landmark_label,cov_x,cov_y,NIS
534,2,0.003703812153045856,0.003703812153022161,1.0120533329777015
534,3,0.00373145335761087,0.003731453357634923,nan
534,4,0.0037314533576108715,0.003731453357634927,nan
535,1,0.003703812153016281,0.003703812153016281,nan
535,2,0.0037038121530399773,0.0037038121530162823,nan
535,3,0.003703812153016283,0.0037038121530399808,0.5219656192446098
535,4,0.003731453357604905,0.0037314533576049075,nan
536,1,0.0037038121530104024,0.0037038121530104024,nan
536,2,0.003703812153010401,0.0037038121530104037,nan
536,3,0.0037038121530104046,0.0037038121530104046,nan
536,4,0.003703812153010406,0.0037038121530104085,0.04043373261843996
537,1,0.0036765774485339256,0.0036765774485339256,1.4506492248994827
537,2,0.003703812153004609,0.0037038121529812625,nan
537,3,0.0037038121529812634,0.0037038121530046124,nan
537,4,0.0037038121530046137,0.0037038121530046163,nan
538,1,0.0036765774485282184,0.0036765774485052116,nan
538,2,0.003676577448528217,0.003676577448505213,0.9837537711349608
538,3,0.0037038121529754716,0.00370381215299882,nan
538,4,0.0037038121529754725,0.003703812152998824,nan
539,1,0.0036765774484995043,0.0036765774484995043,nan
539,2,0.00367657744852251,0.0036765774484995056,nan
539,3,0.0036765774484995065,0.0036765774485225133,0.5065666852275479
539,4,0.0037038121529696807,0.003703812152969683,nan
540,1,0.003676577448493797,0.003676577448493797,nan
540,2,0.003676577448493796,0.0036765774484937984,nan
540,3,0.0036765774484937993,0.0036765774484937993,nan
540,4,0.0036765774484938006,0.0036765774484938027,0.039371722594830266
541,1,0.0036497403424166405,0.0036497403424166405,1.5535174839601855
541,2,0.003676577448488172,0.0036765774484655033,nan
541,3,0.003676577448465504,0.0036765774484881753,nan
541,4,0.0036765774484881766,0.0036765774484881788,nan
542,1,0.0036497403424110984,0.003649740342388757,nan
542,2,0.003649740342411097,0.0036497403423887587,1.051917217297624
542,3,0.0036765774484598802,0.0036765774484825513,nan
542,4,0.0036765774484598815,0.003676577448482555,nan
543,1,0.003649740342383215,0.003649740342383215,nan
543,2,0.003649740342405555,0.0036497403423832167,nan
543,3,0.0036497403423832175,0.0036497403424055586,0.5440414729545956
543,4,0.0036765774484542576,0.0036765774484542597,nan
544,1,0.003649740342377673,0.003649740342377673,nan
544,2,0.0036497403423776716,0.0036497403423776747,nan
544,3,0.0036497403423776755,0.003649740342377675,nan
544,4,0.003649740342377676,0.003649740342377678,0.0421328920138842
545,1,0.0036232921910087576,0.0036232921910087576,1.543564027526156
545,2,0.00364974034237221,0.0036497403423501953,nan
545,3,0.003649740342350196,0.0036497403423722133,nan
545,4,0.003649740342372214,0.0036497403423722164,nan
546,1,0.0036232921910033748,0.003623292190981675,nan
