update_step,landmark_label,cov_x,cov_y,NIS
341,1,2.5209811501431078e-05,3.4565718398094714e-05,0.13928752406842965
341,2,5.330845790040274e-05,4.081650154836833e-05,nan
341,3,2.5003501664256906e-05,3.465001872420219e-05,nan
341,4,5.195806547109718e-05,4.41426598841671e-05,nan
342,1,2.5209811501431054e-05,3.4565718398094436e-05,nan
342,2,5.189202171839923e-05,3.857906773834445e-05,0.6714512505597299
342,3,2.5003501664256883e-05,3.465001872420216e-05,nan
342,4,5.195806547109659e-05,4.4142659884166975e-05,nan
343,1,2.520981150143105e-05,3.4565718398094436e-05,nan
343,2,5.1892021718399225e-05,3.857906773834445e-05,nan
343,3,2.4864668611627602e-05,3.445584912432987e-05,0.17022553665252949
343,4,5.1958065471096575e-05,4.4142659884166954e-05,nan
344,1,2.520981150143105e-05,3.4565718398094416e-05,nan
344,2,5.189202171839894e-05,3.857906773834438e-05,nan
344,3,2.48646686116276e-05,3.445584912432982e-05,nan
344,4,5.088224120607017e-05,4.3959006788122856e-05,1.0470034594083644
345,1,2.5144632417728905e-05,3.410640598148547e-05,0.13163855003322958
345,2,5.189202171839889e-05,3.857906773834431e-05,nan
345,3,2.486466861162759e-05,3.445584912432982e-05,nan
345,4,5.088224120607015e-05,4.395900678812285e-05,nan
346,1,2.5144632417728878e-05,3.410640598148516e-05,nan
346,2,5.015393085704707e-05,3.630121940525287e-05,0.8723031458414952
346,3,2.4864668611627565e-05,3.445584912432978e-05,nan
346,4,5.088224120606945e-05,4.3959006788122694e-05,nan
347,1,2.5144632417728874e-05,3.410640598148516e-05,nan
347,2,5.015393085704706e-05,3.630121940525287e-05,nan
347,3,2.4735917578756415e-05,3.4252737837644115e-05,0.14641675692441988
347,4,5.088224120606944e-05,4.395900678812267e-05,nan
348,1,2.5144632417728874e-05,3.410640598148514e-05,nan
348,2,5.01539308570468e-05,3.6301219405252806e-05,nan
348,3,2.473591757875641e-05,3.425273783764406e-05,nan
348,4,4.983778693101141e-05,4.375989591973945e-05,1.0307713097690434
349,1,2.5086524306617524e-05,3.365552014410569e-05,0.13727367210900235
349,2,5.015393085704676e-05,3.630121940525275e-05,nan
349,3,2.47359175787564e-05,3.425273783764406e-05,nan
349,4,4.983778693101139e-05,4.3759895919739444e-05,nan
350,1,2.50865243066175e-05,3.365552014410538e-05,nan
350,2,4.797712043901532e-05,3.419994037525018e-05,1.062849653128725
350,3,2.4735917578756377e-05,3.425273783764402e-05,nan
350,4,4.983778693101061e-05,4.3759895919739254e-05,nan
351,1,2.5086524306617497e-05,3.365552014410538e-05,nan
351,2,4.797712043901531e-05,3.419994037525018e-05,nan
351,3,2.461700003220395e-05,3.4040312166832496e-05,0.1691175910392556
351,4,4.983778693101059e-05,4.3759895919739234e-05,nan
